id_cliente,fecha,franja,id_antena,tipo_conexion,id_ap,distancia_m,senal_dbm,usuarios_conectados_antena,usuarios_activos_antena,demanda_mbps_antena,carga_antena_pct,consumo_gb_franja,horas_conexion,sesiones,cortes,minutos_sin_servicio,lluvia,es_fin_de_semana,es_feriado,velocidad_efectiva_mbps,tiene_inalambrico,velocidad_censurada,dia_semana,mes,franja_orden
FBJ-0042,2026-08-23,Tarde,B,Antena,AP-01,176,-53.0,20,10,35.1,8.8,11.775,2.45,1,0,0,0,1,0,35.0,1,1,6,2026-08,3
FBJ-0043,2026-08-23,Tarde,B,Cable,,318,,20,10,35.1,8.8,1.08,0.2,1,0,0,0,1,0,35.0,0,1,6,2026-08,3
FBJ-0044,2026-08-23,Tarde,B,Cable,,86,,20,10,35.1,8.8,6.83,1.96,3,0,0,0,1,0,31.08,0,0,6,2026-08,3
FBJ-0045,2026-08-23,Tarde,B,Antena,AP-02,848,-81.7,20,10,35.1,8.8,3.413,1.58,1,0,0,0,1,0,14.99,1,0,6,2026-08,3
FBJ-0047,2026-08-23,Tarde,B,Antena,AP-02,453,-71.2,20,10,35.1,8.8,0.499,0.2,7,0,0,0,1,0,19.71,1,0,6,2026-08,3
FBJ-0048,2026-08-23,Tarde,B,Antena,AP-01,721,-80.9,20,10,35.1,8.8,3.087,1.47,5,1,8,0,1,0,18.05,1,0,6,2026-08,3
FBJ-0054,2026-08-23,Tarde,B,Antena,AP-02,302,-59.5,20,10,35.1,8.8,5.909,2.36,2,0,0,0,1,0,23.44,1,0,6,2026-08,3
FBJ-0057,2026-08-23,Tarde,B,Antena,AP-01,851,-81.4,20,10,35.1,8.8,3.75,1.74,7,0,0,0,1,0,19.55,1,0,6,2026-08,3
FBJ-0058,2026-08-23,Tarde,B,Antena,AP-02,308,-59.0,20,10,35.1,8.8,5.425,1.63,2,0,0,0,1,0,23.9,1,0,6,2026-08,3
FBJ-0059,2026-08-23,Tarde,B,Cable,,107,,20,10,35.1,8.8,4.802,1.34,6,0,0,0,1,0,31.81,0,0,6,2026-08,3
FBJ-0060,2026-08-23,Tarde,B,Cable,,110,,20,10,35.1,8.8,9.079,2.04,6,0,0,0,1,0,32.4,0,0,6,2026-08,3
FBJ-0003,2026-08-23,Noche,A,Antena,AP-02,392,-66.0,18,13,116.3,29.1,4.938,3.02,4,0,0,0,1,0,14.73,1,0,6,2026-08,4
FBJ-0004,2026-08-23,Noche,A,Cable,,322,,18,13,116.3,29.1,7.366,1.93,4,0,0,0,1,0,31.94,0,0,6,2026-08,4
FBJ-0007,2026-08-23,Noche,A,Antena,AP-02,594,-68.6,18,13,116.3,29.1,2.249,1.43,3,0,0,0,1,0,13.46,1,0,6,2026-08,4
FBJ-0009,2026-08-23,Noche,A,Antena,AP-02,565,-72.0,18,13,116.3,29.1,2.212,1.51,6,0,0,0,1,0,13.13,1,0,6,2026-08,4
FBJ-0011,2026-08-23,Noche,A,Antena,AP-02,440,-67.1,18,13,116.3,29.1,4.075,1.91,7,0,0,0,1,0,15.57,1,0,6,2026-08,4
FBJ-0012,2026-08-23,Noche,A,Antena,AP-01,631,-74.1,18,13,116.3,29.1,2.356,2.45,2,0,0,0,1,0,9.58,1,0,6,2026-08,4
FBJ-0013,2026-08-23,Noche,A,Antena,AP-02,111,-56.0,18,13,116.3,29.1,6.077,2.03,2,0,0,0,1,0,24.72,1,0,6,2026-08,4
FBJ-0014,2026-08-23,Noche,A,Antena,AP-01,319,-62.5,18,13,116.3,29.1,6.849,2.53,5,0,0,0,1,0,17.95,1,0,6,2026-08,4
FBJ-0015,2026-08-23,Noche,A,Antena,AP-02,894,-83.5,18,13,116.3,29.1,3.472,2.64,6,3,36,0,1,0,14.27,1,0,6,2026-08,4
FBJ-0018,2026-08-23,Noche,A,Cable,,281,,18,13,116.3,29.1,7.042,2.04,2,0,0,0,1,0,27.46,0,0,6,2026-08,4
FBJ-0020,2026-08-23,Noche,A,Antena,AP-01,244,-60.1,18,13,116.3,29.1,6.865,3.22,7,1,13,0,1,0,20.52,1,0,6,2026-08,4
FBJ-0022,2026-08-23,Noche,A,Antena,AP-02,838,-82.4,18,13,116.3,29.1,4.024,2.04,4,0,0,0,1,0,15.4,1,0,6,2026-08,4
FBJ-0023,2026-08-23,Noche,A,Antena,AP-01,872,-78.5,18,13,116.3,29.1,3.008,1.73,7,0,0,0,1,0,15.9,1,0,6,2026-08,4
FBJ-0024,2026-08-23,Noche,A,Antena,AP-02,169,-58.3,18,13,116.3,29.1,10.781,3.35,7,0,0,0,1,0,24.5,1,0,6,2026-08,4
FBJ-0025,2026-08-23,Noche,A,Antena,AP-01,575,-73.2,18,13,116.3,29.1,0.798,0.78,7,0,0,0,1,0,12.77,1,0,6,2026-08,4
FBJ-0026,2026-08-23,Noche,A,Antena,AP-02,283,-64.0,18,13,116.3,29.1,4.909,2.24,6,0,0,0,1,0,18.08,1,0,6,2026-08,4
FBJ-0027,2026-08-23,Noche,A,Cable,,85,,18,13,116.3,29.1,9.557,2.57,8,0,0,0,1,0,35.0,0,1,6,2026-08,4
FBJ-0029,2026-08-23,Noche,A,Cable,,251,,18,13,116.3,29.1,5.261,1.68,1,0,0,0,1,0,35.0,0,1,6,2026-08,4
FBJ-0030,2026-08-23,Noche,A,Antena,AP-02,116,-54.6,18,13,116.3,29.1,7.198,2.8,8,0,0,0,1,0,23.47,1,0,6,2026-08,4
FBJ-0031,2026-08-23,Noche,B,Cable,,202,,23,17,124.1,31.0,5.122,2.54,4,0,0,0,1,0,19.48,0,0,6,2026-08,4
FBJ-0032,2026-08-23,Noche,B,Cable,,302,,23,17,124.1,31.0,9.635,3.23,8,1,4,0,1,0,21.5,0,0,6,2026-08,4
FBJ-0034,2026-08-23,Noche,B,Antena,AP-02,604,-72.2,23,17,124.1,31.0,6.728,3.3,8,0,0,0,1,0,19.71,1,0,6,2026-08,4
FBJ-0035,2026-08-23,Noche,B,Cable,,154,,23,17,124.1,31.0,3.668,1.23,3,1,18,0,1,0,21.22,0,0,6,2026-08,4
FBJ-0036,2026-08-23,Noche,B,Antena,AP-01,831,-77.3,23,17,124.1,31.0,5.001,2.99,8,0,0,0,1,0,11.11,1,0,6,2026-08,4
FBJ-0037,2026-08-23,Noche,B,Cable,,205,,23,17,124.1,31.0,4.984,2.05,6,0,0,0,1,0,22.75,0,0,6,2026-08,4
FBJ-0039,2026-08-23,Noche,B,Cable,,288,,23,17,124.1,31.0,4.565,2.29,4,0,0,0,1,0,19.07,0,0,6,2026-08,4
FBJ-0040,2026-08-23,Noche,B,Antena,AP-01,564,-73.1,23,17,124.1,31.0,2.591,2.3,3,0,0,0,1,0,8.81,1,0,6,2026-08,4
FBJ-0041,2026-08-23,Noche,B,Antena,AP-02,509,-69.1,23,17,124.1,31.0,3.242,1.53,8,0,0,0,1,0,13.36,1,0,6,2026-08,4
FBJ-0043,2026-08-23,Noche,B,Cable,,318,,23,17,124.1,31.0,8.129,2.8,6,0,0,0,1,0,17.99,0,0,6,2026-08,4
FBJ-0045,2026-08-23,Noche,B,Antena,AP-02,848,-81.7,23,17,124.1,31.0,2.398,1.94,7,0,0,0,1,0,12.13,1,0,6,2026-08,4
FBJ-0046,2026-08-23,Noche,B,Antena,AP-01,177,-50.9,23,17,124.1,31.0,9.434,3.14,2,0,0,0,1,0,19.75,1,0,6,2026-08,4
FBJ-0047,2026-08-23,Noche,B,Antena,AP-02,453,-71.2,23,17,124.1,31.0,1.637,2.12,2,1,23,0,1,0,8.28,1,0,6,2026-08,4
FBJ-0048,2026-08-23,Noche,B,Antena,AP-01,721,-80.9,23,17,124.1,31.0,2.75,2.4,5,1,8,0,1,0,12.87,1,0,6,2026-08,4
FBJ-0049,2026-08-23,Noche,B,Cable,,350,,23,17,124.1,31.0,5.765,1.56,3,0,0,0,1,0,23.54,0,0,6,2026-08,4
FBJ-0050,2026-08-23,Noche,B,Antena,AP-02,277,-61.0,23,17,124.1,31.0,4.502,2.49,6,0,0,0,1,0,12.82,1,0,6,2026-08,4
FBJ-0051,2026-08-23,Noche,B,Cable,,42,,23,17,124.1,31.0,13.448,3.07,7,0,0,0,1,0,28.63,0,0,6,2026-08,4
FBJ-0052,2026-08-23,Noche,B,Cable,,288,,23,17,124.1,31.0,4.669,2.49,7,0,0,0,1,0,17.12,0,0,6,2026-08,4
FBJ-0053,2026-08-23,Noche,B,Antena,AP-01,245,-55.9,23,17,124.1,31.0,7.968,1.87,5,0,0,0,1,0,25.96,1,0,6,2026-08,4
FBJ-0054,2026-08-23,Noche,B,Antena,AP-02,302,-59.5,23,17,124.1,31.0,3.358,2.16,5,0,0,0,1,0,11.28,1,0,6,2026-08,4
FBJ-0057,2026-08-23,Noche,B,Antena,AP-01,851,-81.4,23,17,124.1,31.0,3.001,2.8,8,0,0,0,1,0,11.25,1,0,6,2026-08,4
FBJ-0058,2026-08-23,Noche,B,Antena,AP-02,308,-59.0,23,17,124.1,31.0,1.273,0.52,8,0,0,0,1,0,19.04,1,0,6,2026-08,4
FBJ-0059,2026-08-23,Noche,B,Cable,,107,,23,17,124.1,31.0,6.563,2.46,7,1,27,0,1,0,22.38,0,0,6,2026-08,4
FBJ-0060,2026-08-23,Noche,B,Cable,,110,,23,17,124.1,31.0,8.345,2.15,1,0,0,0,1,0,26.67,0,0,6,2026-08,4
FBJ-0001,2026-08-24,Madrugada,A,Antena,AP-01,625,-74.5,3,3,23.1,5.8,2.523,1.57,5,0,0,0,0,0,13.47,1,0,0,2026-08,1
FBJ-0013,2026-08-24,Madrugada,A,Antena,AP-02,111,-56.0,3,3,23.1,5.8,3.033,0.93,2,0,0,0,0,0,24.79,1,0,0,2026-08,1
FBJ-0014,2026-08-24,Madrugada,A,Antena,AP-01,319,-62.5,3,3,23.1,5.8,0.612,0.2,4,0,0,0,0,0,24.31,1,0,0,2026-08,1
FBJ-0032,2026-08-24,Madrugada,B,Cable,,302,,2,1,4.7,1.2,0.695,0.2,3,1,20,0,0,0,31.74,0,0,0,2026-08,1
FBJ-0042,2026-08-24,Madrugada,B,Antena,AP-01,176,-53.0,2,1,4.7,1.2,0.775,0.2,3,1,23,0,0,0,31.36,1,0,0,2026-08,1
FBJ-0043,2026-08-24,Madrugada,B,Cable,,318,,2,1,4.7,1.2,3.57,0.79,3,0,0,0,0,0,35.0,0,1,0,2026-08,1
FBJ-0044,2026-08-24,Madrugada,B,Cable,,86,,2,1,4.7,1.2,2.606,0.55,8,0,0,0,0,0,35.0,0,1,0,2026-08,1
FBJ-0046,2026-08-24,Madrugada,B,Antena,AP-01,177,-50.9,2,1,4.7,1.2,5.345,1.49,5,0,0,0,0,0,31.36,1,0,0,2026-08,1
FBJ-0054,2026-08-24,Madrugada,B,Antena,AP-02,302,-59.5,2,1,4.7,1.2,1.2,0.45,1,0,0,0,0,0,23.9,1,0,0,2026-08,1
FBJ-0001,2026-08-24,Mañana,A,Antena,AP-01,625,-74.5,13,12,81.8,20.5,2.296,1.21,2,0,0,0,0,0,18.32,1,0,0,2026-08,2
FBJ-0003,2026-08-24,Mañana,A,Antena,AP-02,392,-66.0,13,12,81.8,20.5,3.551,1.64,4,1,33,0,0,0,13.97,1,0,0,2026-08,2
FBJ-0005,2026-08-24,Mañana,A,Cable,,179,,13,12,81.8,20.5,6.008,1.17,8,0,0,0,0,0,34.96,0,1,0,2026-08,2
FBJ-0007,2026-08-24,Mañana,A,Antena,AP-02,594,-68.6,13,12,81.8,20.5,2.953,1.78,4,0,0,0,0,0,14.66,1,0,0,2026-08,2
FBJ-0009,2026-08-24,Mañana,A,Antena,AP-02,565,-72.0,13,12,81.8,20.5,4.144,1.78,2,0,0,0,0,0,15.28,1,0,0,2026-08,2
FBJ-0020,2026-08-24,Mañana,A,Antena,AP-01,244,-60.1,13,12,81.8,20.5,8.927,2.12,4,0,0,0,0,0,29.56,1,0,0,2026-08,2
FBJ-0025,2026-08-24,Mañana,A,Antena,AP-01,575,-73.2,13,12,81.8,20.5,4.27,2.25,6,0,0,0,0,0,15.86,1,0,0,2026-08,2
FBJ-0029,2026-08-24,Mañana,A,Cable,,251,,13,12,81.8,20.5,10.686,2.64,4,0,0,0,0,0,32.29,0,0,0,2026-08,2
FBJ-0032,2026-08-24,Mañana,B,Cable,,302,,10,4,16.9,4.2,4.022,0.87,3,0,0,0,0,0,35.0,0,1,0,2026-08,2
FBJ-0050,2026-08-24,Mañana,B,Antena,AP-02,277,-61.0,10,4,16.9,4.2,8.131,2.07,6,0,0,0,0,0,27.45,1,0,0,2026-08,2
FBJ-0053,2026-08-24,Mañana,B,Antena,AP-01,245,-55.9,10,4,16.9,4.2,6.441,1.99,4,0,0,0,0,0,28.77,1,0,0,2026-08,2
FBJ-0057,2026-08-24,Mañana,B,Antena,AP-01,851,-81.4,10,4,16.9,4.2,6.071,3.33,5,0,0,0,0,0,18.81,1,0,0,2026-08,2
FBJ-0003,2026-08-24,Tarde,A,Antena,AP-02,392,-66.0,11,5,51.9,13.0,3.468,1.28,4,0,0,0,0,0,23.04,1,0,0,2026-08,3
FBJ-0005,2026-08-24,Tarde,A,Cable,,179,,11,5,51.9,13.0,2.832,1.07,2,2,18,0,0,0,26.29,0,0,0,2026-08,3
FBJ-0009,2026-08-24,Tarde,A,Antena,AP-02,565,-72.0,11,5,51.9,13.0,2.516,0.73,1,0,0,0,0,0,26.49,1,0,0,2026-08,3
FBJ-0013,2026-08-24,Tarde,A,Antena,AP-02,111,-56.0,11,5,51.9,13.0,3.377,1.51,5,0,0,0,0,0,19.87,1,0,0,2026-08,3
FBJ-0014,2026-08-24,Tarde,A,Antena,AP-01,319,-62.5,11,5,51.9,13.0,7.106,1.91,6,0,0,0,0,0,25.27,1,0,0,2026-08,3
FBJ-0018,2026-08-24,Tarde,A,Cable,,281,,11,5,51.9,13.0,5.631,1.51,1,0,0,0,0,0,24.41,0,0,0,2026-08,3
FBJ-0021,2026-08-24,Tarde,A,Cable,,163,,11,5,51.9,13.0,4.606,1.01,8,0,0,0,0,0,35.0,0,1,0,2026-08,3
FBJ-0022,2026-08-24,Tarde,A,Antena,AP-02,838,-82.4,11,5,51.9,13.0,3.598,1.57,1,0,0,0,0,0,20.01,1,0,0,2026-08,3
FBJ-0023,2026-08-24,Tarde,A,Antena,AP-01,872,-78.5,11,5,51.9,13.0,1.114,0.77,5,1,7,0,0,0,16.67,1,0,0,2026-08,3
FBJ-0029,2026-08-24,Tarde,A,Cable,,251,,11,5,51.9,13.0,6.376,1.77,2,0,0,0,0,0,27.63,0,0,0,2026-08,3
FBJ-0030,2026-08-24,Tarde,A,Antena,AP-02,116,-54.6,11,5,51.9,13.0,5.048,1.16,7,0,0,0,0,0,34.89,1,0,0,2026-08,3
FBJ-0032,2026-08-24,Tarde,B,Cable,,302,,11,5,58.4,14.6,12.562,2.73,5,0,0,0,0,0,35.0,0,1,0,2026-08,3
FBJ-0036,2026-08-24,Tarde,B,Antena,AP-01,831,-77.3,11,5,58.4,14.6,3.208,1.83,4,0,0,0,0,0,13.91,1,0,0,2026-08,3
FBJ-0041,2026-08-24,Tarde,B,Antena,AP-02,509,-69.1,11,5,58.4,14.6,1.467,0.58,2,0,0,0,0,0,17.13,1,0,0,2026-08,3
FBJ-0044,2026-08-24,Tarde,B,Cable,,86,,11,5,58.4,14.6,4.357,1.15,5,0,0,0,0,0,34.15,0,0,0,2026-08,3
FBJ-0048,2026-08-24,Tarde,B,Antena,AP-01,721,-80.9,11,5,58.4,14.6,1.108,0.64,2,0,0,0,0,0,14.59,1,0,0,2026-08,3
FBJ-0049,2026-08-24,Tarde,B,Cable,,350,,11,5,58.4,14.6,6.161,1.6,3,0,0,0,0,0,34.7,0,0,0,2026-08,3
FBJ-0053,2026-08-24,Tarde,B,Antena,AP-01,245,-55.9,11,5,58.4,14.6,5.354,1.23,4,0,0,0,0,0,26.41,1,0,0,2026-08,3
FBJ-0056,2026-08-24,Tarde,B,Antena,AP-02,549,-70.0,11,5,58.4,14.6,4.017,1.37,2,0,0,0,0,0,19.07,1,0,0,2026-08,3
FBJ-0058,2026-08-24,Tarde,B,Antena,AP-02,308,-59.0,11,5,58.4,14.6,7.681,2.45,5,1,8,0,0,0,28.38,1,0,0,2026-08,3
FBJ-0059,2026-08-24,Tarde,B,Cable,,107,,11,5,58.4,14.6,9.535,2.02,7,0,0,0,0,0,35.0,0,1,0,2026-08,3
FBJ-0005,2026-08-24,Noche,A,Cable,,179,,15,8,70.6,17.7,9.93,2.63,8,0,0,0,0,0,35.0,0,1,0,2026-08,4
FBJ-0009,2026-08-24,Noche,A,Antena,AP-02,565,-72.0,15,8,70.6,17.7,8.221,2.39,5,0,0,0,0,0,25.43,1,0,0,2026-08,4
FBJ-0010,2026-08-24,Noche,A,Antena,AP-01,482,-67.3,15,8,70.6,17.7,7.701,2.54,1,0,0,0,0,0,22.02,1,0,0,2026-08,4
FBJ-0013,2026-08-24,Noche,A,Antena,AP-02,111,-56.0,15,8,70.6,17.7,7.559,2.36,8,0,0,0,0,0,30.47,1,0,0,2026-08,4
FBJ-0014,2026-08-24,Noche,A,Antena,AP-01,319,-62.5,15,8,70.6,17.7,5.525,2.1,8,1,22,0,0,0,20.7,1,0,0,2026-08,4
FBJ-0015,2026-08-24,Noche,A,Antena,AP-02,894,-83.5,15,8,70.6,17.7,4.773,2.77,7,0,0,0,0,0,15.14,1,0,0,2026-08,4
FBJ-0020,2026-08-24,Noche,A,Antena,AP-01,244,-60.1,15,8,70.6,17.7,5.51,2.03,6,0,0,0,0,0,22.82,1,0,0,2026-08,4
FBJ-0021,2026-08-24,Noche,A,Cable,,163,,15,8,70.6,17.7,15.719,3.42,7,0,0,0,0,0,35.0,0,1,0,2026-08,4
FBJ-0022,2026-08-24,Noche,A,Antena,AP-02,838,-82.4,15,8,70.6,17.7,5.068,1.97,6,3,24,0,0,0,20.77,1,0,0,2026-08,4
FBJ-0023,2026-08-24,Noche,A,Antena,AP-01,872,-78.5,15,8,70.6,17.7,6.595,3.64,5,0,0,0,0,0,18.6,1,0,0,2026-08,4
FBJ-0026,2026-08-24,Noche,A,Antena,AP-02,283,-64.0,15,8,70.6,17.7,3.845,1.85,8,0,0,0,0,0,24.98,1,0,0,2026-08,4
FBJ-0029,2026-08-24,Noche,A,Cable,,251,,15,8,70.6,17.7,6.367,1.98,1,0,0,0,0,0,35.0,0,1,0,2026-08,4
FBJ-0030,2026-08-24,Noche,A,Antena,AP-02,116,-54.6,15,8,70.6,17.7,9.236,3.15,8,0,0,0,0,0,23.55,1,0,0,2026-08,4
FBJ-0031,2026-08-24,Noche,B,Cable,,202,,16,10,130.7,32.7,6.056,1.81,3,0,0,0,0,0,28.21,0,0,0,2026-08,4
FBJ-0032,2026-08-24,Noche,B,Cable,,302,,16,10,130.7,32.7,13.309,3.18,7,0,0,0,0,0,35.0,0,1,0,2026-08,4
FBJ-0034,2026-08-24,Noche,B,Antena,AP-02,604,-72.2,16,10,130.7,32.7,5.92,2.18,8,0,0,0,0,0,19.42,1,0,0,2026-08,4
FBJ-0037,2026-08-24,Noche,B,Cable,,205,,16,10,130.7,32.7,7.468,2.41,8,0,0,0,0,0,31.41,0,0,0,2026-08,4
FBJ-0039,2026-08-24,Noche,B,Cable,,288,,16,10,130.7,32.7,13.649,3.29,2,0,0,0,0,0,34.21,0,0,0,2026-08,4
FBJ-0040,2026-08-24,Noche,B,Antena,AP-01,564,-73.1,16,10,130.7,32.7,5.433,2.86,7,0,0,0,0,0,17.08,1,0,0,2026-08,4
FBJ-0041,2026-08-24,Noche,B,Antena,AP-02,509,-69.1,16,10,130.7,32.7,6.788,2.62,7,0,0,0,0,0,17.76,1,0,0,2026-08,4
FBJ-0043,2026-08-24,Noche,B,Cable,,318,,16,10,130.7,32.7,11.085,2.71,4,0,0,0,0,0,35.0,0,1,0,2026-08,4
FBJ-0044,2026-08-24,Noche,B,Cable,,86,,16,10,130.7,32.7,3.293,0.74,7,0,0,0,0,0,31.87,0,0,0,2026-08,4
FBJ-0047,2026-08-24,Noche,B,Antena,AP-02,453,-71.2,16,10,130.7,32.7,4.636,2.08,6,1,27,0,0,0,17.69,1,0,0,2026-08,4
FBJ-0048,2026-08-24,Noche,B,Antena,AP-01,721,-80.9,16,10,130.7,32.7,6.196,2.21,6,0,0,0,0,0,20.69,1,0,0,2026-08,4
FBJ-0050,2026-08-24,Noche,B,Antena,AP-02,277,-61.0,16,10,130.7,32.7,4.154,1.8,1,0,0,0,0,0,16.82,1,0,0,2026-08,4
FBJ-0051,2026-08-24,Noche,B,Cable,,42,,16,10,130.7,32.7,6.157,1.53,8,0,0,0,0,0,32.95,0,0,0,2026-08,4
FBJ-0053,2026-08-24,Noche,B,Antena,AP-01,245,-55.9,16,10,130.7,32.7,6.606,1.5,2,0,0,0,0,0,28.83,1,0,0,2026-08,4
FBJ-0057,2026-08-24,Noche,B,Antena,AP-01,851,-81.4,16,10,130.7,32.7,5.153,2.79,5,1,23,0,0,0,16.23,1,0,0,2026-08,4
FBJ-0059,2026-08-24,Noche,B,Cable,,107,,16,10,130.7,32.7,8.964,2.84,7,0,0,0,0,0,28.77,0,0,0,2026-08,4
FBJ-0009,2026-08-25,Madrugada,A,Antena,AP-02,565,-72.0,1,1,11.7,2.9,0.47,0.22,1,0,0,0,0,0,22.33,1,0,1,2026-08,1
FBJ-0015,2026-08-25,Madrugada,A,Antena,AP-02,894,-83.5,1,1,11.7,2.9,3.227,1.4,5,1,14,0,0,0,16.74,1,0,1,2026-08,1
FBJ-0024,2026-08-25,Madrugada,A,Antena,AP-02,169,-58.3,1,1,11.7,2.9,3.551,0.88,6,0,0,0,0,0,30.9,1,0,1,2026-08,1
FBJ-0047,2026-08-25,Madrugada,B,Antena,AP-02,453,-71.2,3,2,23.9,6.0,2.651,1.52,1,0,0,0,0,0,18.71,1,0,1,2026-08,1
FBJ-0005,2026-08-25,Mañana,A,Cable,,179,,10,10,83.4,20.9,8.581,2.04,8,0,0,0,0,0,35.0,0,1,1,2026-08,2
FBJ-0007,2026-08-25,Mañana,A,Antena,AP-02,594,-68.6,10,10,83.4,20.9,3.059,1.42,4,0,0,0,0,0,16.05,1,0,1,2026-08,2
FBJ-0018,2026-08-25,Mañana,A,Cable,,281,,10,10,83.4,20.9,6.252,1.45,4,0,0,0,0,0,35.0,0,1,1,2026-08,2
FBJ-0020,2026-08-25,Mañana,A,Antena,AP-01,244,-60.1,10,10,83.4,20.9,7.713,1.94,2,0,0,0,0,0,25.3,1,0,1,2026-08,2
FBJ-0021,2026-08-25,Mañana,A,Cable,,163,,10,10,83.4,20.9,7.544,1.92,1,0,0,0,0,0,30.12,0,0,1,2026-08,2
FBJ-0023,2026-08-25,Mañana,A,Antena,AP-01,872,-78.5,10,10,83.4,20.9,1.524,1.06,2,0,0,0,0,0,14.54,1,0,1,2026-08,2
FBJ-0024,2026-08-25,Mañana,A,Antena,AP-02,169,-58.3,10,10,83.4,20.9,7.454,2.61,7,0,0,0,0,0,25.29,1,0,1,2026-08,2
FBJ-0026,2026-08-25,Mañana,A,Antena,AP-02,283,-64.0,10,10,83.4,20.9,1.628,0.67,7,0,0,0,0,0,21.93,1,0,1,2026-08,2
FBJ-0030,2026-08-25,Mañana,A,Antena,AP-02,116,-54.6,10,10,83.4,20.9,4.651,1.67,2,1,14,0,0,0,30.85,1,0,1,2026-08,2
FBJ-0032,2026-08-25,Mañana,B,Cable,,302,,7,5,37.2,9.3,2.925,0.91,5,0,0,0,0,0,35.0,0,1,1,2026-08,2
FBJ-0037,2026-08-25,Mañana,B,Cable,,205,,7,5,37.2,9.3,8.316,2.2,8,0,0,0,0,0,29.36,0,0,1,2026-08,2
FBJ-0042,2026-08-25,Mañana,B,Antena,AP-01,176,-53.0,7,5,37.2,9.3,4.222,1.25,3,0,0,0,0,0,26.25,1,0,1,2026-08,2
FBJ-0045,2026-08-25,Mañana,B,Antena,AP-02,848,-81.7,7,5,37.2,9.3,3.409,1.98,8,3,117,0,0,0,14.66,1,0,1,2026-08,2
FBJ-0049,2026-08-25,Mañana,B,Cable,,350,,7,5,37.2,9.3,6.163,1.09,2,0,0,0,0,0,35.0,0,1,1,2026-08,2
FBJ-0051,2026-08-25,Mañana,B,Cable,,42,,7,5,37.2,9.3,3.866,1.0,3,1,34,0,0,0,32.09,0,0,1,2026-08,2
FBJ-0053,2026-08-25,Mañana,B,Antena,AP-01,245,-55.9,7,5,37.2,9.3,0.614,0.2,1,0,0,0,0,0,28.43,1,0,1,2026-08,2
FBJ-0054,2026-08-25,Mañana,B,Antena,AP-02,302,-59.5,7,5,37.2,9.3,1.816,0.81,3,0,0,0,0,0,24.11,1,0,1,2026-08,2
FBJ-0060,2026-08-25,Mañana,B,Cable,,110,,7,5,37.2,9.3,2.45,0.7,8,1,18,0,0,0,28.84,0,0,1,2026-08,2
FBJ-0004,2026-08-25,Tarde,A,Cable,,322,,10,6,21.6,5.4,4.539,1.48,3,0,0,0,0,0,35.0,0,1,1,2026-08,3
FBJ-0007,2026-08-25,Tarde,A,Antena,AP-02,594,-68.6,10,6,21.6,5.4,3.464,1.33,6,0,0,0,0,0,17.38,1,0,1,2026-08,3
FBJ-0010,2026-08-25,Tarde,A,Antena,AP-01,482,-67.3,10,6,21.6,5.4,5.564,1.94,5,0,0,0,0,0,22.35,1,0,1,2026-08,3
FBJ-0011,2026-08-25,Tarde,A,Antena,AP-02,440,-67.1,10,6,21.6,5.4,0.789,0.34,3,0,0,0,0,0,24.33,1,0,1,2026-08,3
FBJ-0012,2026-08-25,Tarde,A,Antena,AP-01,631,-74.1,10,6,21.6,5.4,4.558,2.17,4,0,0,0,0,0,15.71,1,0,1,2026-08,3
FBJ-0013,2026-08-25,Tarde,A,Antena,AP-02,111,-56.0,10,6,21.6,5.4,6.255,1.6,8,0,0,0,0,0,27.8,1,0,1,2026-08,3
FBJ-0014,2026-08-25,Tarde,A,Antena,AP-01,319,-62.5,10,6,21.6,5.4,4.286,1.68,4,0,0,0,0,0,18.74,1,0,1,2026-08,3
FBJ-0015,2026-08-25,Tarde,A,Antena,AP-02,894,-83.5,10,6,21.6,5.4,4.614,2.13,1,0,0,0,0,0,15.56,1,0,1,2026-08,3
FBJ-0019,2026-08-25,Tarde,A,Cable,,81,,10,6,21.6,5.4,3.917,1.0,2,0,0,0,0,0,28.92,0,0,1,2026-08,3
FBJ-0020,2026-08-25,Tarde,A,Antena,AP-01,244,-60.1,10,6,21.6,5.4,5.036,2.38,7,0,0,0,0,0,20.45,1,0,1,2026-08,3
FBJ-0022,2026-08-25,Tarde,A,Antena,AP-02,838,-82.4,10,6,21.6,5.4,5.002,2.73,6,3,21,0,0,0,16.93,1,0,1,2026-08,3
FBJ-0023,2026-08-25,Tarde,A,Antena,AP-01,872,-78.5,10,6,21.6,5.4,4.299,1.93,7,0,0,0,0,0,17.62,1,0,1,2026-08,3
FBJ-0024,2026-08-25,Tarde,A,Antena,AP-02,169,-58.3,10,6,21.6,5.4,5.817,2.02,6,0,0,0,0,0,22.68,1,0,1,2026-08,3
FBJ-0025,2026-08-25,Tarde,A,Antena,AP-01,575,-73.2,10,6,21.6,5.4,1.263,0.57,5,0,0,0,0,0,17.73,1,0,1,2026-08,3
FBJ-0031,2026-08-25,Tarde,B,Cable,,202,,13,11,84.4,21.1,2.426,0.73,7,1,7,0,0,0,31.05,0,0,1,2026-08,3
FBJ-0032,2026-08-25,Tarde,B,Cable,,302,,13,11,84.4,21.1,5.502,1.43,1,1,16,0,0,0,35.0,0,1,1,2026-08,3
FBJ-0033,2026-08-25,Tarde,B,Antena,AP-01,719,-77.6,13,11,84.4,21.1,4.534,2.22,2,0,0,0,0,0,17.48,1,0,1,2026-08,3
